Product name,Predicted reaction number,Predicted reaction Yeast-MetaTwin ID,Predicted reaction,Predicted genes of reaction
Thymidine,1,rxn327,"dihydrofolic acid + thymidine => 2'-deoxyuridine + 5,10-methylenetetrahydrofolate",YDR497C or YBR236C or YCR024C-A or YKL162C or YBR034C or YDL212W or YBR213W or YBR119W or YPL216W or YEL017C-A or YHL036W or YGR002C or YLR285W or YLR172C or YDR435C or YLL062C or YGR027C or YKR069W or YMR160W or YJL125C or YOL103W or YNL092W or YER060W-A or YJL168C or YML110C or YHR034C or YDL201W or YHR209W or YNL063W or YPL092W or YIL064W or YPR186C or YDR105C or YKL088W or YJR073C or YHR109W or YOL141W or YDR410C or YGL050W or YGR006W or YER091C or YKR029C or YPL030W or YER175C or YPR187W or YOL093W or YBR061C or YDR140W or YJR044C or YGR157W or YMR257C or YJR137C or YDR120C or YBL024W or YOL020W or YDR198C or YBR115C or YPL273W or YHR119W or YOR074C or YLR137W or YOL096C or YER056C or YLR333C or YER060W or YDR440W or YGL136C or YOL124C or YBR241C or YPL266W or YOL125W or YGL186C or YHR070W or YDL200C or YJL056C or YML008C
Thymidine,2,rxn2430,(R)-5-diphosphomevalonic acid + thymidine => (R)-5-phosphomevalonic acid + H+ + thymidine 3'-monophosphate,YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Thymidine,3,rxn2431,"thymidine + 1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:1) => H+ + phosphatidate (1-16:1, 2-18:1) + thymidine 3'-monophosphate",YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Thymidine,4,rxn2598,dATP + thymidine => dADP + H+ + thymidine 3'-monophosphate,YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Thymidine,5,rxn2599,dADP + thymidine => dAMP + H+ + thymidine 3'-monophosphate,YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
