Product name,Predicted reaction number,Predicted reaction Yeast-MetaTwin ID,Predicted reaction,Predicted genes of reaction
Glycerol,11,rxn2725,glycerol + beta-D-Fructose 6-phosphate => beta-D-Fructose + glycerol 2-phosphate(2-),YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,12,rxn2726,glycerol + d-fructofuranose 2-phosphate => beta-D-Fructose + glycerol 2-phosphate(2-),YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,13,rxn2751,"glycerol + alpha-d-glucose 1,6-bisphosphate => alpha-D-galactose 1-phosphate + glycerol 3-phosphate",YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,14,rxn2752,"glycerol + alpha-d-glucose 1,6-bisphosphate => alpha-D-galactose 1-phosphate + glycerol 2-phosphate(2-)",YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,15,rxn2773,"glycerol + alpha-d-glucose 1,6-bisphosphate => D-mannose 6-phosphate + glycerol 3-phosphate",YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,16,rxn2774,"glycerol + alpha-d-glucose 1,6-bisphosphate => D-mannose 6-phosphate + glycerol 2-phosphate(2-)",YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,17,rxn2791,glycerol + N-acetyl-D-glucosamine 6-phosphate => glycerol 3-phosphate + N-Acetyl-D-glucosamine,YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,18,rxn2792,glycerol + N-acetyl-alpha-D-glucosamine 1-phosphate => glycerol 3-phosphate + N-Acetyl-D-glucosamine,YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,19,rxn2793,glycerol + N-acetyl-D-glucosamine 6-phosphate => N-Acetyl-D-glucosamine + glycerol 2-phosphate(2-),YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,20,rxn2794,glycerol + N-acetyl-alpha-D-glucosamine 1-phosphate => N-Acetyl-D-glucosamine + glycerol 2-phosphate(2-),YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,21,rxn3261,D-mannose 6-phosphate + glycerol => D-galactose + glycerol 3-phosphate,YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,22,rxn3262,alpha-D-galactose 1-phosphate + glycerol => D-galactose + glycerol 3-phosphate,YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,23,rxn3263,D-mannose 6-phosphate + glycerol => D-galactose + glycerol 2-phosphate(2-),YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,24,rxn3264,alpha-D-galactose 1-phosphate + glycerol => D-galactose + glycerol 2-phosphate(2-),YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,25,rxn3289,glycerol + mannose-1D-myo-inositol 1-phosphate => glycerol 3-phosphate + galactinol,YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,26,rxn3290,glycerol + mannose-1D-myo-inositol 1-phosphate => glycerol 2-phosphate(2-) + galactinol,YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,27,rxn3303,"alpha,alpha-trehalose 6-phosphate + glycerol => glycerol 3-phosphate + trehalose",YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,28,rxn3304,"alpha,alpha-trehalose 6-phosphate + glycerol => trehalose + glycerol 2-phosphate(2-)",YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,29,rxn3317,glycerol + sucrose-6-phosphate => glycerol 3-phosphate + sucrose,YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
Glycerol,30,rxn3318,glycerol + sucrose-6-phosphate => sucrose + glycerol 2-phosphate(2-),YDR051C or YFR053C or YOL136C or YGR205W or YJR049C or YGR194C or YFL053W or YGL253W or YJL155C or YLR240W or YDR248C or YNL267W or YDR236C or YOR119C or YMR208W or YHL032C or YDR017C or YOR311C or YIL107C or YPL258C or YOR347C or YKL001C or YKL110C or YLR260W or YDR529C or YNL275W or YOL055C or YCL040W or YDR147W or YCR036W or YHR025W or YDR020C or YNR012W or YNL249C or YGR240C or YMR013C or YBR020W or YJL100W or YDR009W or YJR105W or YMR278W or YJL091C or YPL188W or YLR345W or YLL043W or YML070W or YDR072C or YEL029C or YLR133W or YDR531W or YDR315C or YPR121W or YDR109C or YGR262C or YMR205C or YLR446W or YAL038W or YPR184W or YPL214C or YOR171C or YHR155W or YNL129W or YEL041W or YKL004W or YDR516C or YDR196C or YNR027W or YGR121C or YOL102C or YDR173C or YDR208W
